id_hex,lon,lat,ds_codigo,ds_nome,ds_subpref,iptc_2025,classe_iptc,pop_total,renda_per_capita,decil_renda,pct60,pct60_car,penal_car,dep_pico,deficit
89a81007147ffff,-46.7543884650173,-23.65785386907,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2854,508.0,3.0,9.971455575030646,84.27745804992068,8.45187118528196,1.0340205340732156,10151.405237054105
89a8100714bffff,-46.7482765138789,-23.6581418476929,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,4547,483.0,3.0,11.726178028014091,87.37860964791166,7.451584773756826,10.004118817032392,8194.521439670754
89a8100714fffff,-46.7512870202618,-23.6564668119647,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2805,422.6,2.0,12.224073447156707,86.01568701306654,7.036581331493358,7.885545885148192,3658.523788776366
89a81007153ffff,-46.7514689528236,-23.6625909445558,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2006,334.5,1.0,15.159336932823258,86.35350025938973,5.6963903264407065,10.494180660591871,0.0
89a81007157ffff,-46.7544794452875,-23.6609159259325,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2702,415.5,2.0,12.971017674319723,85.53289859074539,6.594154810233981,4.693882309055302,1505.938971743405
89a8100715bffff,-46.7483674659215,-23.6612039237328,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2269,388.0,1.0,20.236558816766863,87.79386430623933,4.338379123702511,10.44524354158029,0.0
89a81007163ffff,-46.7573079090332,-23.6531165060122,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,971,557.1,4.0,22.165286143273256,86.56996648153134,3.9056552630070005,6.281994459833795,0.0
89a81007167ffff,-46.7603182913298,-23.6514412361699,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,4161,1027.7,7.0,30.986443564534895,85.84959670384393,2.7705534042668227,5.5871288551523755,0.0
89a8100716bffff,-46.7542065067779,-23.6517294126131,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,2312,1098.7,8.0,20.79768409449874,86.75099047594838,4.171185122428855,3.672847594391377,0.0
89a8100716fffff,-46.7572169167931,-23.6500541731746,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,445,938.3,7.0,30.555850827216396,86.14757716122487,2.8193480079596536,4.809089891280763,0.0
89a81007173ffff,-46.7573989023416,-23.6561787247853,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,1344,667.0,5.0,14.753989922506594,84.47387789387089,5.725493804561268,4.273383879831621,0.0
89a81007177ffff,-46.7604092983716,-23.6545035025662,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,1103,1658.8,9.0,21.845786158871302,84.36053208980316,3.861638646295427,7.951463627695593,0.0
89a8100717bffff,-46.7542974855468,-23.6547916979922,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,3181,513.2,4.0,15.723004114418027,84.52029652463972,5.375581912309903,11.426676437955727,0.0
89a81007183ffff,-46.7638747693545,-23.6681380583556,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,3500,573.1,4.0,14.034226735513746,78.72868411414072,5.609762874567005,15.88371105694237,0.0
89a81007187ffff,-46.7668851509172,-23.6664629181426,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,1257,996.0,7.0,15.26239958035478,79.18911533657695,5.188510163140164,4.729247601680806,0.0
89a8100718bffff,-46.7607733348861,-23.6667514253885,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1964,630.4,5.0,11.670862733725173,78.09523011740129,6.6914701936927345,10.193773608061855,3648.1246366008463
89a8100718fffff,-46.7637837444602,-23.6650763157173,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,2601,702.7,6.0,15.890509801927918,81.22032760519149,5.111247443762781,6.569381243788901,0.0
89a81007193ffff,-46.7639657953041,-23.6711996868036,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,2564,502.8,3.0,11.77883587735545,76.5106707968753,6.495605473539654,11.483530904159924,4485.779857819836
89a81007197ffff,-46.7669761906255,-23.6695245943206,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,2594,557.9,4.0,12.815845997599057,78.33870406808605,6.112643994221073,6.0453454687992965,1848.2613296733616
89a8100719bffff,-46.7608643462274,-23.6698131205777,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1990,470.6,3.0,15.020283237414978,79.2683765206651,5.277422220854696,14.073424080553698,0.0
89a810071a3ffff,-46.7698044386545,-23.6617258620647,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,1322,516.9,4.0,29.910380557670603,82.08625026430023,2.7444067488886894,5.102525532420236,0.0
89a810071a7ffff,-46.7728147235913,-23.6600505184257,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,919,577.7,4.0,26.78473424972819,80.45481014866671,3.0037561470106118,8.25754480182126,0.0
89a810071abffff,-46.7667030744443,-23.6603392232615,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,162,881.9,7.0,32.38368190152895,83.93066148426388,2.591757840861857,6.977853732918443,0.0
89a810071afffff,-46.7697133869375,-23.6586639100482,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,2311,420.8,2.0,32.204708761364905,81.7127059375408,2.537290634826956,3.4601857780499805,0.0
89a810071b3ffff,-46.7698954912754,-23.6647877003052,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,1412,1110.1,8.0,21.055976189293272,80.41890575660346,3.8192912564887673,1.8607224902045174,0.0
89a810071b7ffff,-46.7729057898954,-23.663112404145,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,499,334.2,1.0,12.84190051219363,76.19457927447131,5.933279050256083,12.611957689112241,342.5432858476114
89a810071bbffff,-46.766794112138,-23.6634011280082,19.0,CAPAO REDONDO,CAMPO LIMPO,71.2,Média,1372,1361.5,8.0,19.28377814725249,81.43191221650551,4.222819387087158,-1.543655042429498,0.0
89a810071c3ffff,-46.7546614088598,-23.6670396969199,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1855,459.8,3.0,10.772299718195294,83.56858461015861,7.757729249679568,12.893646262498448,5112.491828071963
89a810071c7ffff,-46.7576718873302,-23.6653646954965,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2480,468.8,3.0,9.026098420206749,81.63269373640226,9.044073079643242,2.5462552753001093,11165.608725005375
89a810071cbffff,-46.7515599203613,-23.6656528394406,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,3077,488.3,3.0,9.259895805049839,81.0451384355506,8.752273258987756,7.158734987080449,13134.064336693273
89a810071cfffff,-46.7545704265182,-23.6639778685212,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2911,479.8,3.0,11.412570638930644,83.78288443696252,7.341280688433308,11.115798354777473,6159.062838428066
89a810071d3ffff,-46.7547523915842,-23.6701014108246,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2009,490.9,3.0,11.156416054202634,81.56556436620515,7.31109022556391,19.977261502045533,4765.235392873154
89a810071d7ffff,-46.7577628840343,-23.6684264572098,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,3585,529.8,4.0,9.056947889815401,80.31413887807297,8.867682563171945,9.429346213847717,16030.012425301478
89a810071dbffff,-46.7516508886973,-23.6687146202826,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,3234,491.4,3.0,9.213997109162062,79.414709304408,8.618920579586565,7.81762811087789,13952.649598252141
89a81007203ffff,-46.7178059243358,-23.6626403752376,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,647,2782.1,10.0,30.04608356162326,90.43045408801689,3.0097251744157543,5.445162153614092,0.0
89a81007207ffff,-46.7208167888854,-23.6609659290948,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,97,889.2,7.0,20.73503194133286,89.28838823653109,4.306161113672805,7.831049302322787,0.0
89a8100720bffff,-46.7147042213686,-23.6612526204404,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,137,3847.3,10.0,24.548609867439712,90.23123237276327,3.6756147439714026,4.911755302273734,0.0
89a8100720fffff,-46.7177151138396,-23.6595782047863,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,26,3660.9,10.0,20.94811858674767,89.40791548862902,4.268064223447294,3.9910522881908848,0.0
89a81007213ffff,-46.7178967355468,-23.6657024311777,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,72,1810.4,9.0,35.40984733556481,90.81162412636498,2.5645867169598304,3.484112016991303,0.0
89a81007217ffff,-46.7209076139792,-23.664028032999,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,54,865.3,7.0,28.579318376925062,89.87380602731622,3.1447148193667323,8.80446915087233,0.0
89a8100721bffff,-46.7147950181929,-23.6643147429931,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,82,3329.3,10.0,36.74966175347461,90.40676816565818,2.460070755810709,8.072135130199152,0.0
89a81007227ffff,-46.7267475432142,-23.6545544895678,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1212,491.3,3.0,7.107047659542018,87.19244407522649,12.268447919884249,1.1635843331387172,7782.630560113765
89a81007237ffff,-46.7268383948584,-23.6576168027526,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,107,313.4,1.0,15.523146923198686,88.33840943832013,5.690753935099468,9.39204139500516,0.0
89a8100723bffff,-46.7207259648901,-23.6579037110881,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,103,1654.8,9.0,15.203935791508425,88.70340372481348,5.834239564097303,3.14881008371743,0.0
89a81007243ffff,-46.7085915449243,-23.6615390758591,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,151,896.8,7.0,43.86476840367282,92.58957033736841,2.110795832438861,4.175567565194366,0.0
89a81007247ffff,-46.7116025060146,-23.6598647688707,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,66,952.0,7.0,36.444055584505016,92.67016024393033,2.542805918760893,3.1480317239451034,0.0
89a8100724bffff,-46.7054897891121,-23.6601510970488,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,590,1245.9,8.0,42.80479449284974,92.86545356230495,2.1695105574637794,1.3090483489227767,0.0
89a8100724fffff,-46.7085007774943,-23.6584768202509,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,535,1249.3,8.0,40.17224864903587,92.72989498470814,2.3083073042497873,3.6840881032045663,0.0
89a81007253ffff,-46.7086823133292,-23.6646012173844,16.0,CAMPO GRANDE,SANTO AMARO,73.9,Alta,49,662.3,5.0,47.110635210221226,92.10406669955736,1.9550589010010686,4.826584877064932,0.0
89a81007257ffff,-46.7116932881104,-23.6629269579237,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,12,1035.8,7.0,47.211127068618694,91.56087917522152,1.9393919370351607,5.349135355574506,0.0
89a8100725bffff,-46.7055805427948,-23.663213304768,16.0,CAMPO GRANDE,SANTO AMARO,73.9,Alta,260,626.4,5.0,44.21482900497173,92.45866228842982,2.091123371257035,4.297745344535066,0.0
89a81007263ffff,-46.714522630599,-23.6551280325097,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,631,2279.9,9.0,44.895770387513245,92.86510693905092,2.068460038384357,5.23957001711698,0.0
89a81007267ffff,-46.7175334955538,-23.6534535214247,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,56,1080.4,8.0,43.92947141109171,92.91106340548104,2.1150052668747117,5.355673231193835,0.0
89a8100726bffff,-46.7114209443224,-23.6537400479043,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,372,1295.4,8.0,48.377283236259565,92.59147676526558,1.9139453597069038,3.2620363388394233,0.0
89a8100726fffff,-46.7144318366537,-23.6520655669613,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,284,1132.2,8.0,35.821866843521555,92.54147636087178,2.5833794973644166,4.124972502422305,0.0
89a81007273ffff,-46.714613425665,-23.6581903836037,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,389,3440.5,10.0,42.81415332070854,93.07764476431352,2.173992419448204,7.699316694907618,0.0
89a81007277ffff,-46.7176243042951,-23.6565159202335,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,490,1884.4,9.0,48.10272873379681,93.32695353977444,1.9401592382887678,6.533642192696769,0.0
89a8100727bffff,-46.7115117246257,-23.656802465283,71.0,SANTO AMARO,SANTO AMARO,78.2,Alta,424,1715.6,9.0,31.6654207486369,92.74194014278567,2.9288080799235208,5.327238033747053,0.0
89a81007283ffff,-46.721089266597,-23.6701518976305,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,1303,1523.8,8.0,28.1659123759522,90.04746427758515,3.1970370096893026,6.779443859800895,0.0
89a81007287ffff,-46.7241001316059,-23.6684775165501,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,356,877.1,7.0,29.37377887516132,89.20733616563045,3.0369717340340165,9.001494210737308,0.0
89a8100728bffff,-46.7179875476859,-23.6687643730038,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,427,909.5,7.0,29.990392758809143,90.59200940966593,3.0207010004247494,9.49350268603452,0.0
89a8100728fffff,-46.7209984399569,-23.6670900223345,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,345,959.9,7.0,43.198125230360034,90.09448949904852,2.0856111004495466,2.4849134415992915,0.0
89a81007293ffff,-46.7211800943485,-23.6732136583229,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,53,3406.6,10.0,16.48933035853554,88.54543017678942,5.36986210182603,13.328714337614175,0.0
89a8100729bffff,-46.718078360765,-23.6718262004229,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,274,970.8,7.0,25.11877623504754,89.9053776287041,3.579210101137873,10.73313163108863,0.0
89a810072a7ffff,-46.7300308691874,-23.6620665019754,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1119,579.9,4.0,19.031869697386345,88.10490090618873,4.629335021050938,5.1226045876404624,0.0
89a810072abffff,-46.7239184513886,-23.6623535564562,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,4,577.4,4.0,24.698928818603964,89.50450783541865,3.6238214415194077,12.181963928907384,0.0
89a810072afffff,-46.7269292473482,-23.6606790019866,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,999,526.0,4.0,20.17988591473299,90.42129745705627,4.48076356026578,10.291554578865608,0.0
89a810072b7ffff,-46.7301217370411,-23.6651285203272,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1847,894.2,7.0,31.10683737476791,88.51325198470698,2.8454596948677233,7.499972548780816,0.0
89a810072bbffff,-46.7240092908919,-23.6654155937565,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,20,735.8,6.0,13.09421335585614,89.04332559593203,6.800204271615069,0.19095863888925724,8.682932940281312
89a810072c3ffff,-46.7118748549799,-23.669050993436,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,156,1007.7,7.0,44.659633295705454,91.35328073132885,2.0455448016433566,2.9070963181572216,0.0
89a810072c7ffff,-46.714885815753,-23.6673767515074,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,633,2311.7,9.0,38.63976947242785,91.2685024604474,2.3620353771927594,6.830467772321468,0.0
89a810072cbffff,-46.7087730826121,-23.6676632444403,16.0,CAMPO GRANDE,SANTO AMARO,73.9,Alta,28,1482.0,8.0,28.46782123021214,91.54559886677303,3.2157571219260754,9.162925623294932,0.0
89a810072cfffff,-46.7117840709368,-23.6659890328919,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,118,1078.6,8.0,42.93304509684076,91.88638729602665,2.140225252803886,3.522681129692921,0.0
89a810072d3ffff,-46.7119656395867,-23.6721128397048,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,225,1288.5,8.0,41.317520765621445,90.54169126728928,2.1913631212506144,5.135340340881111,0.0
89a810072d7ffff,-46.7149766140664,-23.6704386452849,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,578,1028.1,7.0,32.4734284390515,90.21349681626542,2.778071215535024,4.853071339234667,0.0
89a810072dbffff,-46.7088638525125,-23.6707251571441,79.0,SOCORRO,CAPELA DO SOCORRO,76.7,Alta,706,1322.5,8.0,35.032287956112874,90.49709240860412,2.5832481316086304,-0.5564962139070757,0.0
89a81007303ffff,-46.7388811109249,-23.6509176133708,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,3376,746.7,6.0,23.147963068447694,90.20867297598016,3.897045831170387,7.202615533206516,0.0
89a81007307ffff,-46.7418916869177,-23.6492426208754,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1393,643.7,5.0,23.107263721370362,89.73605216911056,3.8834564425782565,10.215314498596074,0.0
89a8100730bffff,-46.7357796012196,-23.6495300714637,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2319,693.0,6.0,29.78106119864632,90.66061192869267,3.044237118481647,1.2382143789976845,0.0
89a8100730fffff,-46.7387902045579,-23.6478551092548,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2537,963.0,7.0,27.000016175751856,90.5303393557198,3.352973522920449,6.875730335537013,0.0
89a81007313ffff,-46.7389720185158,-23.6539800032766,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1372,702.7,6.0,21.458059163967818,89.93888454326031,4.1913802108573215,5.565826589266809,0.0
89a81007317ffff,-46.7419826079468,-23.6523050584351,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1543,792.3,6.0,21.201991235053317,89.67963923451721,4.229774375448735,9.73623189705823,0.0
89a8100731bffff,-46.7358704940677,-23.6525925276463,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1598,497.0,3.0,30.916512323034382,90.9615964542752,2.942168751243786,8.724726542818601,0.0
89a81007323ffff,-46.7448112871887,-23.6445049509897,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2377,1239.2,8.0,36.919536033220375,90.1959056861234,2.4430400643432977,5.237919586868315,0.0
89a81007327ffff,-46.7478217663851,-23.6428297550678,17.0,CAMPO LIMPO,CAMPO LIMPO,69.2,Baixa,834,623.8,5.0,34.815821733971276,89.13286993655639,2.5601254113036105,2.013328525990964,0.0
89a8100732bffff,-46.7417098472213,-23.643117403298,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,639,949.7,7.0,42.16255937367489,90.95659930236293,2.157283633952109,4.351033819132767,0.0
89a8100732fffff,-46.744720353836,-23.6414422376595,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,713,901.3,7.0,42.507825019959725,90.44590770809238,2.1277472480801625,5.9479061449553745,0.0
89a81007333ffff,-46.7449022211418,-23.6475675506474,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2432,813.2,7.0,26.2367228851071,88.7040392007792,3.3809115410191257,10.170050699852025,0.0
89a81007337ffff,-46.74791271421,-23.6458924021197,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,136,494.3,3.0,31.54442034770934,89.20112583232908,2.8277941026995794,6.908542333789204,0.0
89a8100733bffff,-46.7418007664269,-23.6461800692777,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1222,972.0,7.0,31.142770652102325,90.41595368188997,2.903272630811554,6.3501082090950876,0.0
89a81007347ffff,-46.732678078237,-23.648142432418,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1204,684.5,6.0,31.63974174256753,91.77685434775324,2.90068278984333,7.199801916632739,0.0
89a8100734fffff,-46.7295765422367,-23.6467546964359,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,44,510.3,3.0,41.58678926346025,93.02143402661835,2.2368024960356956,7.2093546244418825,0.0
89a81007353ffff,-46.7297582705185,-23.6528797614631,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,269,499.2,3.0,18.167680154547757,91.09377545514522,5.014056537776647,3.8569885832609536,0.0
89a81007357ffff,-46.7327689564563,-23.6512049553931,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2184,544.2,4.0,35.11683514482497,88.0546405343544,2.507476547109362,10.498359886896273,0.0
89a81007363ffff,-46.7355978181136,-23.6434048159371,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1223,805.4,6.0,46.52409089386049,92.11299224834862,1.9798988111018463,4.071895597987378,0.0
89a81007367ffff,-46.7386083939748,-23.6417297584283,83.0,VILA ANDRADE,CAMPO LIMPO,66.2,Baixa,404,917.7,7.0,37.01127565445359,90.66130517520072,2.4495590484812535,6.856898387872895,0.0
89a8100736bffff,-46.7324963243867,-23.6420170437705,83.0,VILA ANDRADE,CAMPO LIMPO,66.2,Baixa,1588,751.3,6.0,39.34327025175247,92.10718630884362,2.341116681949968,6.67440978922834,0.0
89a8100736fffff,-46.7355069277831,-23.6403420166268,83.0,VILA ANDRADE,CAMPO LIMPO,66.2,Baixa,2357,3628.8,10.0,36.73435255975496,90.94544958769164,2.475760242126295,3.997720074547347,0.0
89a81007373ffff,-46.7356887092698,-23.6464675006248,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1493,758.5,6.0,19.013845288176796,91.96371316694648,4.8366709507272265,4.3923001531976436,0.0
89a81007377ffff,-46.7386992986947,-23.644792491054,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1054,1040.6,7.0,35.38841446435731,91.09025145206259,2.5740133552410875,7.389029136425791,0.0
89a8100737bffff,-46.7325872008242,-23.6450797951274,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,379,767.8,6.0,40.09082106961004,91.36622133281263,2.2789810459150406,2.667714105434772,0.0
89a81007383ffff,-46.7421644529395,-23.6584295908235,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,4160,541.3,4.0,19.405471794688115,88.52913888385001,4.562070936512001,5.051876060390458,0.0
89a81007387ffff,-46.7451750283917,-23.6567546632555,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2483,480.2,3.0,15.711161153238674,88.20143548243603,5.613934872296458,4.910734951471292,0.0
89a8100738bffff,-46.7390629267581,-23.6570422788245,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2032,669.3,5.0,18.60052594301745,89.94729015717053,4.835739077095093,7.303600143305866,0.0
89a8100738fffff,-46.7420735301011,-23.6553673817019,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2547,857.3,7.0,21.867016833180628,89.4177653660977,4.089161592010885,9.849496192421991,0.0
89a81007393ffff,-46.7422553767997,-23.6614916855182,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1587,423.1,2.0,19.66694126931125,87.89484721424668,4.469167117074775,18.630028626735594,0.0
89a81007397ffff,-46.7452659656932,-23.6598168056693,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,995,421.3,2.0,20.962416795976395,88.52879226059598,4.223214962388713,8.673183646453847,0.0
89a8100739bffff,-46.7391538358784,-23.6601044401986,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1667,467.8,3.0,12.942074632608236,88.17272352289389,6.8128739808637855,12.526433167409223,977.337712226705
89a810073a3ffff,-46.7480946123458,-23.6520173533625,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1176,760.5,6.0,21.748067286506075,87.58999206232748,4.027483955628281,6.7325943871656415,0.0
89a810073a7ffff,-46.7511050912012,-23.6503422223321,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,627,1260.4,8.0,28.505400968003208,88.10412100386716,3.0907869390352527,7.371816841566976,0.0
89a810073abffff,-46.7449931559743,-23.6506300354859,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1414,1307.5,8.0,17.97183801602093,88.49080812900856,4.923859654762287,1.4872883982370462,0.0
89a810073afffff,-46.74800366277,-23.6489549348443,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,209,813.1,7.0,31.53922099889889,88.71409127514607,2.812818086985829,6.0959458500908035,0.0
89a810073b3ffff,-46.7481855625436,-23.6550796576611,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2878,557.6,4.0,14.606675039543937,87.63083583576065,5.999369165023661,6.7833582511888775,0.0
89a810073b7ffff,-46.7511960552816,-23.6534045741456,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2277,578.7,4.0,10.963000278454015,86.16545714407857,7.859660216685637,3.9901581760842584,5841.324092495669
89a810073bbffff,-46.745084091742,-23.6536924066228,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2430,745.9,6.0,17.347887273496145,88.16677315703303,5.082277269101983,9.75834410060254,0.0
89a810073c3ffff,-46.7329507156085,-23.6573296587855,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1632,566.4,4.0,25.075506098836154,89.96236826872084,3.5876591249696177,6.1396934310317635,0.0
89a810073c7ffff,-46.7359613875852,-23.6556548699338,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1170,1015.2,7.0,27.322000293474357,90.98271158749984,3.3300164925783395,12.891964438100262,0.0
89a810073cbffff,-46.7298491358349,-23.655942122445,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,3718,384.7,1.0,20.077949792777066,88.24022840161619,4.394882411418328,7.222596722666909,0.0
89a810073cfffff,-46.7328598355034,-23.6542673643035,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,3448,657.3,5.0,29.78649162962612,91.09342883189119,3.0582127618308768,4.774387579886406,0.0
89a810073d3ffff,-46.7330415962533,-23.6603918388869,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,3575,506.2,3.0,20.046060453406326,89.22336749112934,4.450917809936469,8.716916401005726,0.0
89a810073d7ffff,-46.7360522822399,-23.6587170979771,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2195,765.2,6.0,22.255408189321,90.41578037026295,4.062643093360468,4.633912493175837,0.0
89a810073dbffff,-46.7299400021292,-23.6590043694687,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,3057,438.4,2.0,14.483306046380504,86.61075248442216,5.980040206777714,6.608834316695902,0.0
89a81007403ffff,-46.7401538939098,-23.6937806718552,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,7,482.8,3.0,2.514289543647378,74.14372502146176,29.48893662975047,4.69191633691351,77.0984932145598
89a81007407ffff,-46.7431646617739,-23.6921063471143,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,1040,510.4,3.0,5.394324390838516,74.55328928136912,13.820690763052209,16.82389150235212,8459.397036512957
89a8100740bffff,-46.7370521797574,-23.6923940621576,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,13,501.0,3.0,5.3352251260264385,76.5780890197841,14.353300415800415,12.177731350172788,106.51075339896899
89a8100740fffff,-46.7400629751387,-23.6907197678563,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,357,598.1,5.0,8.749608604575657,77.89184892309932,8.902323800217227,20.92223921053577,1706.014249191154
89a81007413ffff,-46.740244813438,-23.6968414612477,46.0,JARDIM SAO LUIS,M'BOI MIRIM,70.6,Média,2,482.8,3.0,0.15528721780534332,73.38254035561235,472.5600818452381,12.116788321167883,26.746145570129727
